order_id,date,product,region,channel,segment,units,gross_sales_gbp,discount_gbp,revenue_gbp,cogs_gbp,gross_profit_gbp,revenue_target_gbp,year,month,quarter
ORD-004716,2025-05-24,Core,India,Direct,Mid-Market,4,192.74,9.27,183.47,78.44,105.03,189.52,2025,2025-05,Q2
ORD-004717,2026-03-02,Premium,UK,Online,Mid-Market,2,232.33,0.75,231.58,105.42,126.16,242.17,2026,2026-03,Q1
ORD-004718,2026-04-09,Plus,UAE,Online,SMB,3,244.25,4.12,240.13,108.33,131.8,221.47,2026,2026-04,Q2
ORD-004719,2026-05-23,Plus,UK,Online,SMB,1,79.65,0.82,78.83,41.59,37.24,88.72,2026,2026-05,Q2
ORD-004720,2025-10-20,Plus,UK,Online,SMB,2,146.88,6.43,140.45,65.27,75.18,126.71,2025,2025-10,Q4
ORD-004721,2025-03-28,Premium,UK,Online,Enterprise,2,232.25,6.45,225.8,145.31,80.49,239.23,2025,2025-03,Q1
ORD-004722,2025-10-14,Core,UK,Direct,SMB,2,84.71,2.87,81.84,44.92,36.92,74.94,2025,2025-10,Q4
ORD-004723,2025-05-21,Premium,UAE,Online,Mid-Market,7,756.17,24.27,731.9,397.08,334.82,770.77,2025,2025-05,Q2
ORD-004724,2026-04-02,Premium,India,Partner,Mid-Market,1,119.76,8.81,110.95,56.96,53.99,105.66,2026,2026-04,Q2
ORD-004725,2025-02-24,Enterprise,India,Direct,Mid-Market,3,739.11,22.32,716.79,402.61,314.18,708.07,2025,2025-02,Q1
ORD-004726,2025-06-13,Plus,India,Online,SMB,2,161.82,7.95,153.87,87.27,66.6,153.85,2025,2025-06,Q2
ORD-004727,2025-05-31,Premium,US,Online,SMB,7,808.76,1.33,807.43,435.0,372.43,720.2,2025,2025-05,Q2
ORD-004728,2026-03-23,Core,US,Direct,SMB,7,325.53,6.95,318.58,196.55,122.03,291.66,2026,2026-03,Q1
ORD-004729,2025-02-23,Enterprise,US,Direct,SMB,5,1313.95,5.47,1308.48,864.86,443.62,1374.48,2025,2025-02,Q1
ORD-004730,2025-07-26,Premium,UK,Online,Enterprise,2,234.32,3.16,231.16,128.22,102.94,254.18,2025,2025-07,Q3
ORD-004731,2026-05-08,Enterprise,UAE,Partner,Mid-Market,6,1308.01,12.73,1295.28,710.7,584.58,1243.84,2026,2026-05,Q2
ORD-004732,2026-02-18,Premium,India,Partner,Mid-Market,1,116.13,3.06,113.07,56.49,56.58,113.14,2026,2026-02,Q1
ORD-004733,2026-02-04,Premium,UK,Online,SMB,1,110.19,0.32,109.87,67.52,42.35,118.87,2026,2026-02,Q1
ORD-004734,2026-07-22,Premium,India,Direct,SMB,2,240.3,13.55,226.75,107.06,119.69,236.98,2026,2026-07,Q3
ORD-004735,2025-09-28,Premium,India,Direct,Enterprise,3,372.38,6.51,365.87,217.77,148.1,347.01,2025,2025-09,Q3
ORD-004736,2025-01-19,Premium,India,Partner,SMB,3,330.95,15.0,315.95,174.58,141.37,319.78,2025,2025-01,Q1
ORD-004737,2026-01-17,Plus,UAE,Online,Mid-Market,4,274.72,5.91,268.81,176.81,92.0,284.31,2026,2026-01,Q1
ORD-004738,2025-09-08,Plus,UK,Partner,SMB,5,375.59,51.06,324.53,207.7,116.83,306.68,2025,2025-09,Q3
ORD-004739,2025-06-05,Enterprise,India,Partner,Enterprise,2,461.8,14.34,447.46,276.44,171.02,456.98,2025,2025-06,Q2
ORD-004740,2025-03-24,Enterprise,India,Online,Mid-Market,2,467.78,55.07,412.71,202.27,210.44,462.68,2025,2025-03,Q1
ORD-004741,2026-04-14,Core,UK,Online,Mid-Market,1,40.9,1.54,39.36,17.78,21.58,36.64,2026,2026-04,Q2
ORD-004742,2025-07-20,Enterprise,Germany,Online,Enterprise,3,753.37,7.98,745.39,398.64,346.75,724.07,2025,2025-07,Q3
ORD-004743,2025-04-21,Core,US,Direct,SMB,6,288.76,1.08,287.68,165.7,121.98,304.8,2025,2025-04,Q2
ORD-004744,2026-05-13,Core,US,Online,SMB,2,84.84,0.96,83.88,39.21,44.67,76.85,2026,2026-05,Q2
ORD-004745,2025-07-13,Premium,UK,Online,SMB,2,258.24,8.07,250.17,138.42,111.75,274.31,2025,2025-07,Q3
ORD-004746,2025-04-16,Core,US,Partner,SMB,1,44.97,1.71,43.26,25.1,18.16,39.78,2025,2025-04,Q2
ORD-004747,2025-04-05,Plus,UK,Direct,Mid-Market,4,271.65,5.48,266.17,126.29,139.88,254.22,2025,2025-04,Q2
ORD-004748,2026-03-13,Plus,UK,Direct,Mid-Market,1,72.55,5.22,67.33,42.46,24.87,63.5,2026,2026-03,Q1
ORD-004749,2025-12-17,Core,UAE,Online,SMB,2,95.93,1.69,94.24,44.47,49.77,103.99,2025,2025-12,Q4
ORD-004750,2026-03-06,Enterprise,India,Partner,Mid-Market,2,456.23,1.32,454.91,289.22,165.69,475.45,2026,2026-03,Q1
ORD-004751,2025-08-04,Core,UK,Direct,Mid-Market,1,41.3,0.38,40.92,23.15,17.77,44.71,2025,2025-08,Q3
ORD-004752,2026-06-06,Plus,US,Online,SMB,4,301.62,0.88,300.74,186.98,113.76,315.96,2026,2026-06,Q2
ORD-004753,2026-05-29,Enterprise,India,Direct,SMB,2,500.92,7.97,492.95,307.92,185.03,474.01,2026,2026-05,Q2
ORD-004754,2025-03-11,Plus,UK,Online,SMB,2,144.43,3.61,140.82,61.13,79.69,130.61,2025,2025-03,Q1
ORD-004755,2026-02-06,Plus,US,Online,Mid-Market,1,75.17,0.44,74.73,37.1,37.63,78.99,2026,2026-02,Q1
ORD-004756,2026-01-31,Plus,India,Online,SMB,3,243.04,1.99,241.05,108.68,132.37,249.71,2026,2026-01,Q1
ORD-004757,2026-03-10,Premium,UK,Partner,Enterprise,2,234.53,3.96,230.57,144.19,86.38,218.22,2026,2026-03,Q1
ORD-004758,2026-07-03,Core,US,Partner,Enterprise,1,47.74,2.75,44.99,20.22,24.77,48.2,2026,2026-07,Q3
ORD-004759,2025-02-12,Enterprise,UK,Partner,Mid-Market,2,468.92,3.45,465.47,230.42,235.05,501.57,2025,2025-02,Q1
ORD-004760,2025-01-15,Enterprise,UK,Online,Enterprise,5,1163.31,35.77,1127.54,716.02,411.52,1265.39,2025,2025-01,Q1
ORD-004761,2026-02-07,Premium,UK,Direct,Mid-Market,3,366.69,11.93,354.76,218.98,135.78,357.81,2026,2026-02,Q1
ORD-004762,2026-01-07,Enterprise,UK,Direct,Mid-Market,1,249.78,6.16,243.62,162.48,81.14,247.67,2026,2026-01,Q1
ORD-004763,2025-07-01,Enterprise,India,Online,Enterprise,1,255.23,9.32,245.91,132.71,113.2,261.49,2025,2025-07,Q3
ORD-004764,2026-04-13,Plus,UK,Direct,SMB,4,291.01,15.84,275.17,139.93,135.24,261.49,2026,2026-04,Q2
ORD-004765,2025-09-03,Plus,UK,Partner,Enterprise,3,244.54,11.56,232.98,132.67,100.31,263.68,2025,2025-09,Q3
ORD-004766,2026-06-16,Premium,India,Direct,Mid-Market,4,442.01,2.93,439.08,248.01,191.07,465.13,2026,2026-06,Q2
ORD-004767,2026-07-04,Plus,UK,Direct,Mid-Market,5,341.49,17.48,324.01,137.2,186.81,324.75,2026,2026-07,Q3
ORD-004768,2026-01-14,Plus,UAE,Direct,Mid-Market,2,153.34,1.97,151.37,82.51,68.86,168.6,2026,2026-01,Q1
ORD-004769,2025-06-25,Premium,UK,Direct,Enterprise,2,259.0,3.07,255.93,160.74,95.19,291.37,2025,2025-06,Q2
ORD-004770,2026-07-02,Plus,US,Online,Mid-Market,3,229.6,6.33,223.27,100.87,122.4,207.57,2026,2026-07,Q3
ORD-004771,2025-05-01,Plus,US,Direct,SMB,4,285.25,7.46,277.79,132.29,145.5,272.46,2025,2025-05,Q2
ORD-004772,2025-10-12,Premium,US,Online,SMB,3,385.99,15.67,370.32,219.99,150.33,374.68,2025,2025-10,Q4
ORD-004773,2026-05-11,Plus,India,Direct,SMB,3,207.75,3.87,203.88,117.22,86.66,222.91,2026,2026-05,Q2
ORD-004774,2025-10-18,Plus,Germany,Online,SMB,5,368.47,13.79,354.68,171.49,183.19,362.81,2025,2025-10,Q4
ORD-004775,2026-05-20,Premium,UK,Online,SMB,1,111.21,2.79,108.42,72.38,36.04,104.78,2026,2026-05,Q2
ORD-004776,2026-01-21,Core,India,Online,SMB,2,87.52,4.45,83.07,46.77,36.3,82.08,2026,2026-01,Q1
ORD-004777,2026-05-19,Core,India,Direct,Mid-Market,1,43.5,1.98,41.52,25.75,15.77,46.89,2026,2026-05,Q2
ORD-004778,2025-02-03,Premium,UK,Direct,Enterprise,3,385.35,27.29,358.06,166.82,191.24,327.36,2025,2025-02,Q1
ORD-004779,2026-05-07,Plus,UK,Direct,Enterprise,3,245.78,13.99,231.79,137.88,93.91,229.27,2026,2026-05,Q2
ORD-004780,2025-01-07,Core,UK,Partner,Mid-Market,6,287.38,22.99,264.39,129.7,134.69,265.0,2025,2025-01,Q1
ORD-004781,2025-01-06,Core,US,Direct,Enterprise,3,125.42,3.21,122.21,63.44,58.77,128.24,2025,2025-01,Q1
ORD-004782,2025-09-04,Core,India,Direct,SMB,1,44.87,0.3,44.57,29.84,14.73,41.52,2025,2025-09,Q3
ORD-004783,2025-02-15,Core,India,Online,SMB,11,483.45,47.96,435.49,222.89,212.6,419.26,2025,2025-02,Q1
ORD-004784,2026-01-30,Premium,UK,Partner,Mid-Market,3,355.24,5.0,350.24,173.01,177.23,324.57,2026,2026-01,Q1
ORD-004785,2026-05-16,Core,US,Partner,SMB,1,45.52,2.43,43.09,27.49,15.6,45.41,2026,2026-05,Q2
ORD-004786,2025-09-06,Enterprise,US,Partner,SMB,1,236.86,29.89,206.97,125.41,81.56,208.34,2025,2025-09,Q3
ORD-004787,2025-12-10,Plus,India,Direct,SMB,3,211.47,23.37,188.1,98.1,90.0,201.17,2025,2025-12,Q4
ORD-004788,2025-07-26,Premium,UAE,Direct,Mid-Market,1,109.95,6.78,103.17,48.55,54.62,116.87,2025,2025-07,Q3
ORD-004789,2026-01-14,Core,Germany,Direct,Mid-Market,1,48.64,3.33,45.31,22.35,22.96,41.56,2026,2026-01,Q1
ORD-004790,2025-03-08,Premium,UK,Online,SMB,1,114.41,9.96,104.45,52.77,51.68,114.14,2025,2025-03,Q1
ORD-004791,2025-02-20,Premium,UK,Direct,SMB,3,380.54,19.75,360.79,206.21,154.58,372.87,2025,2025-02,Q1
ORD-004792,2026-07-19,Core,India,Online,Mid-Market,3,144.17,4.37,139.8,63.75,76.05,132.44,2026,2026-07,Q3
ORD-004793,2025-07-03,Premium,UK,Partner,Mid-Market,2,237.75,3.58,234.17,120.94,113.23,213.21,2025,2025-07,Q3
ORD-004794,2025-06-29,Premium,US,Direct,Enterprise,4,493.53,1.27,492.26,266.74,225.52,506.5,2025,2025-06,Q2
ORD-004795,2025-11-29,Core,India,Direct,Mid-Market,3,145.44,0.8,144.64,63.15,81.49,156.94,2025,2025-11,Q4
ORD-004796,2025-10-16,Enterprise,India,Online,Mid-Market,4,874.63,35.42,839.21,442.32,396.89,776.39,2025,2025-10,Q4
ORD-004797,2026-05-01,Core,UAE,Direct,Mid-Market,2,88.36,0.82,87.54,57.45,30.09,79.28,2026,2026-05,Q2
ORD-004798,2025-12-25,Premium,UK,Online,SMB,1,113.21,3.48,109.73,73.39,36.34,115.51,2025,2025-12,Q4
ORD-004799,2025-04-29,Core,UK,Online,Enterprise,4,171.03,3.04,167.99,102.22,65.77,181.38,2025,2025-04,Q2
ORD-004800,2025-04-08,Plus,UK,Online,SMB,4,321.15,0.88,320.27,141.52,178.75,315.13,2025,2025-04,Q2
ORD-004801,2025-07-27,Core,Germany,Partner,SMB,1,47.78,0.99,46.79,26.73,20.06,50.4,2025,2025-07,Q3
ORD-004802,2026-03-16,Core,UAE,Online,SMB,7,318.35,3.58,314.77,205.24,109.53,322.72,2026,2026-03,Q1
ORD-004803,2025-04-24,Premium,India,Partner,Mid-Market,3,372.88,13.16,359.72,199.54,160.18,325.04,2025,2025-04,Q2
ORD-004804,2025-07-08,Core,US,Direct,Enterprise,1,45.78,0.94,44.84,20.43,24.41,44.17,2025,2025-07,Q3
ORD-004805,2025-02-17,Premium,UAE,Direct,SMB,3,327.34,14.97,312.37,147.9,164.47,279.32,2025,2025-02,Q1
ORD-004806,2025-07-30,Enterprise,UAE,Online,SMB,1,231.01,1.82,229.19,146.04,83.15,211.28,2025,2025-07,Q3
ORD-004807,2025-05-31,Core,UK,Direct,Enterprise,3,126.21,6.18,120.03,73.69,46.34,110.57,2025,2025-05,Q2
ORD-004808,2025-10-18,Premium,US,Direct,Enterprise,2,232.72,13.44,219.28,115.42,103.86,201.43,2025,2025-10,Q4
ORD-004809,2025-06-29,Premium,UAE,Partner,SMB,2,222.01,13.55,208.46,125.99,82.47,220.46,2025,2025-06,Q2
ORD-004810,2026-07-11,Core,UK,Online,SMB,2,83.41,2.52,80.89,48.39,32.5,78.02,2026,2026-07,Q3
ORD-004811,2025-01-08,Core,Germany,Partner,Mid-Market,5,240.33,5.52,234.81,106.86,127.95,218.33,2025,2025-01,Q1
ORD-004812,2025-04-07,Core,India,Direct,Mid-Market,1,41.3,0.28,41.02,25.32,15.7,40.78,2025,2025-04,Q2
ORD-004813,2025-11-23,Plus,US,Direct,SMB,2,154.53,6.06,148.47,64.08,84.39,150.75,2025,2025-11,Q4
ORD-004814,2025-04-18,Plus,India,Direct,Mid-Market,6,490.79,23.8,466.99,270.29,196.7,447.52,2025,2025-04,Q2
ORD-004815,2026-05-03,Enterprise,UK,Online,Enterprise,3,649.92,16.39,633.53,386.68,246.85,620.59,2026,2026-05,Q2
ORD-004816,2026-07-13,Core,UK,Direct,Enterprise,2,86.72,2.89,83.83,45.84,37.99,85.77,2026,2026-07,Q3
ORD-004817,2026-07-06,Premium,UK,Direct,Mid-Market,2,251.35,20.73,230.62,117.02,113.6,235.71,2026,2026-07,Q3
ORD-004818,2025-11-15,Enterprise,UK,Direct,Mid-Market,1,256.53,5.73,250.8,118.75,132.05,235.49,2025,2025-11,Q4
ORD-004819,2025-04-21,Core,UK,Direct,Mid-Market,4,180.64,7.1,173.54,82.97,90.57,172.16,2025,2025-04,Q2
ORD-004820,2025-04-03,Core,India,Online,Mid-Market,6,289.0,13.17,275.83,116.2,159.63,276.91,2025,2025-04,Q2
ORD-004821,2026-07-12,Core,UAE,Online,Enterprise,6,256.97,25.45,231.52,114.35,117.17,261.79,2026,2026-07,Q3
ORD-004822,2025-01-17,Plus,UAE,Partner,SMB,2,145.71,3.89,141.82,72.76,69.06,139.87,2025,2025-01,Q1
ORD-004823,2025-01-27,Enterprise,India,Partner,SMB,4,1013.04,10.62,1002.42,463.64,538.78,961.8,2025,2025-01,Q1
ORD-004824,2025-05-15,Premium,US,Partner,Mid-Market,2,228.97,15.43,213.54,127.47,86.07,212.65,2025,2025-05,Q2
ORD-004825,2025-04-27,Plus,UK,Online,Enterprise,2,153.69,2.88,150.81,85.19,65.62,160.42,2025,2025-04,Q2
ORD-004826,2025-12-04,Core,UK,Online,SMB,2,93.1,1.53,91.57,42.94,48.63,98.03,2025,2025-12,Q4
ORD-004827,2026-01-27,Premium,UAE,Online,SMB,3,391.49,3.87,387.62,218.7,168.92,359.27,2026,2026-01,Q1
ORD-004828,2025-10-04,Core,India,Online,Mid-Market,1,43.28,1.64,41.64,20.19,21.45,43.74,2025,2025-10,Q4
ORD-004829,2025-06-20,Plus,UK,Direct,Mid-Market,4,271.9,4.4,267.5,146.89,120.61,291.99,2025,2025-06,Q2
ORD-004830,2026-02-04,Premium,US,Online,SMB,6,786.44,23.74,762.7,347.43,415.27,840.81,2026,2026-02,Q1
ORD-004831,2026-07-31,Plus,US,Direct,SMB,2,156.51,1.16,155.35,102.15,53.2,160.25,2026,2026-07,Q3
ORD-004832,2025-02-19,Plus,India,Online,Enterprise,4,284.53,8.97,275.56,178.81,96.75,278.89,2025,2025-02,Q1
ORD-004833,2026-03-06,Core,UK,Online,Mid-Market,3,132.31,5.42,126.89,84.25,42.64,116.18,2026,2026-03,Q1
ORD-004834,2025-04-25,Premium,UK,Partner,SMB,4,438.61,7.25,431.36,229.25,202.11,490.19,2025,2025-04,Q2
ORD-004835,2026-03-02,Enterprise,Germany,Direct,Enterprise,3,766.51,21.45,745.06,393.69,351.37,740.02,2026,2026-03,Q1
ORD-004836,2025-08-26,Premium,UK,Partner,Enterprise,1,131.2,0.68,130.52,61.08,69.44,130.95,2025,2025-08,Q3
ORD-004837,2026-07-04,Premium,India,Direct,Enterprise,3,324.81,3.58,321.23,162.34,158.89,365.4,2026,2026-07,Q3
ORD-004838,2025-06-27,Plus,India,Online,SMB,6,452.62,23.7,428.92,216.5,212.42,437.51,2025,2025-06,Q2
ORD-004839,2025-09-05,Premium,India,Direct,SMB,1,129.91,3.13,126.78,75.62,51.16,134.79,2025,2025-09,Q3
ORD-004840,2025-03-14,Premium,US,Direct,SMB,1,111.88,5.5,106.38,62.06,44.32,101.74,2025,2025-03,Q1
ORD-004841,2025-12-30,Premium,India,Online,Enterprise,5,638.29,2.87,635.42,388.52,246.9,644.73,2025,2025-12,Q4
ORD-004842,2026-05-24,Plus,US,Partner,Mid-Market,2,137.14,7.42,129.72,55.38,74.34,115.33,2026,2026-05,Q2
ORD-004843,2026-03-01,Enterprise,India,Direct,SMB,5,1175.15,94.83,1080.32,456.7,623.62,1108.98,2026,2026-03,Q1
ORD-004844,2026-01-17,Core,US,Online,SMB,1,46.13,2.73,43.4,24.78,18.62,45.28,2026,2026-01,Q1
ORD-004845,2026-04-08,Enterprise,UAE,Partner,Enterprise,3,730.29,0.33,729.96,367.16,362.8,792.53,2026,2026-04,Q2
ORD-004846,2025-03-01,Plus,UK,Direct,Mid-Market,1,72.74,3.64,69.1,39.96,29.14,74.05,2025,2025-03,Q1
ORD-004847,2025-12-31,Plus,Germany,Partner,Mid-Market,1,68.42,2.22,66.2,33.74,32.46,61.15,2025,2025-12,Q4
ORD-004848,2025-07-04,Core,US,Partner,Enterprise,6,279.68,0.89,278.79,129.23,149.56,314.74,2025,2025-07,Q3
ORD-004849,2026-05-03,Core,UK,Direct,Enterprise,4,169.99,11.34,158.65,67.63,91.02,151.73,2026,2026-05,Q2
ORD-004850,2025-08-26,Core,India,Online,SMB,1,45.84,1.24,44.6,20.88,23.72,49.67,2025,2025-08,Q3
ORD-004851,2025-04-08,Core,India,Direct,SMB,2,87.78,10.61,77.17,39.71,37.46,82.18,2025,2025-04,Q2
ORD-004852,2026-02-11,Core,Germany,Partner,Mid-Market,8,391.71,12.09,379.62,224.13,155.49,417.51,2026,2026-02,Q1
ORD-004853,2025-08-25,Core,US,Online,Mid-Market,3,131.77,4.0,127.77,85.3,42.47,118.74,2025,2025-08,Q3
ORD-004854,2025-06-13,Premium,India,Direct,SMB,1,122.51,4.89,117.62,55.32,62.3,132.8,2025,2025-06,Q2
ORD-004855,2025-05-17,Plus,US,Online,Enterprise,3,218.81,1.38,217.43,97.62,119.81,200.53,2025,2025-05,Q2
ORD-004856,2025-06-01,Core,UK,Partner,Mid-Market,3,139.16,3.07,136.09,60.6,75.49,150.25,2025,2025-06,Q2
ORD-004857,2025-07-22,Enterprise,Germany,Partner,SMB,2,520.59,10.93,509.66,300.67,208.99,521.41,2025,2025-07,Q3
ORD-004858,2026-05-22,Core,Germany,Online,Mid-Market,5,222.87,7.94,214.93,94.58,120.35,229.17,2026,2026-05,Q2
ORD-004859,2026-01-26,Plus,UAE,Online,Enterprise,1,72.39,1.48,70.91,38.13,32.78,66.66,2026,2026-01,Q1
ORD-004860,2025-01-09,Core,UK,Direct,SMB,8,325.07,17.39,307.68,168.06,139.62,333.54,2025,2025-01,Q1
ORD-004861,2025-11-23,Core,Germany,Direct,Enterprise,8,336.0,24.35,311.65,134.43,177.22,280.04,2025,2025-11,Q4
ORD-004862,2026-05-11,Core,US,Online,Mid-Market,2,94.69,1.58,93.11,62.24,30.87,97.93,2026,2026-05,Q2
ORD-004863,2026-07-13,Core,UK,Online,SMB,4,183.02,31.56,151.46,86.27,65.19,146.29,2026,2026-07,Q3
ORD-004864,2026-04-06,Enterprise,UK,Online,Mid-Market,5,1253.35,68.62,1184.73,579.43,605.3,1310.5,2026,2026-04,Q2
ORD-004865,2025-03-02,Plus,Germany,Online,SMB,1,80.77,3.33,77.44,38.28,39.16,81.08,2025,2025-03,Q1
ORD-004866,2026-06-20,Premium,India,Direct,SMB,3,346.94,12.11,334.83,174.24,160.59,339.91,2026,2026-06,Q2
ORD-004867,2025-11-27,Core,US,Online,SMB,2,93.16,0.32,92.84,57.48,35.36,98.84,2025,2025-11,Q4
ORD-004868,2026-07-01,Core,Germany,Online,Enterprise,1,48.65,3.36,45.29,23.21,22.08,49.49,2026,2026-07,Q3
ORD-004869,2025-01-06,Core,UK,Direct,SMB,4,191.05,2.39,188.66,103.03,85.63,187.73,2025,2025-01,Q1
ORD-004870,2026-07-10,Core,US,Direct,Mid-Market,1,41.49,4.12,37.37,21.53,15.84,33.42,2026,2026-07,Q3
ORD-004871,2026-02-19,Plus,UK,Direct,Mid-Market,1,81.76,1.46,80.3,45.31,34.99,77.1,2026,2026-02,Q1
ORD-004872,2026-03-12,Plus,India,Direct,SMB,3,227.41,9.63,217.78,141.01,76.77,230.71,2026,2026-03,Q1
ORD-004873,2026-06-28,Core,UK,Direct,Enterprise,1,41.34,0.11,41.23,21.55,19.68,44.08,2026,2026-06,Q2
ORD-004874,2025-01-12,Core,Germany,Online,Mid-Market,2,89.13,3.13,86.0,55.01,30.99,76.21,2025,2025-01,Q1
ORD-004875,2025-08-15,Premium,India,Online,Enterprise,4,447.72,29.56,418.16,208.31,209.85,452.05,2025,2025-08,Q3
ORD-004876,2026-03-10,Premium,Germany,Partner,Enterprise,2,235.52,27.8,207.72,105.32,102.4,198.73,2026,2026-03,Q1
ORD-004877,2026-04-25,Plus,UK,Direct,Mid-Market,1,76.03,1.28,74.75,37.36,37.39,68.32,2026,2026-04,Q2
ORD-004878,2025-10-19,Premium,India,Direct,Enterprise,1,126.56,7.95,118.61,52.64,65.97,134.94,2025,2025-10,Q4
ORD-004879,2025-11-14,Core,UAE,Online,SMB,2,84.42,2.88,81.54,54.09,27.45,75.03,2025,2025-11,Q4
ORD-004880,2026-02-03,Enterprise,UK,Partner,Mid-Market,3,749.85,21.37,728.48,436.77,291.71,688.35,2026,2026-02,Q1
ORD-004881,2025-07-17,Premium,Germany,Direct,Enterprise,1,123.44,2.02,121.42,60.96,60.46,109.81,2025,2025-07,Q3
ORD-004882,2026-04-21,Enterprise,UK,Online,SMB,2,517.0,2.86,514.14,286.95,227.19,486.64,2026,2026-04,Q2
ORD-004883,2025-06-05,Premium,Germany,Partner,SMB,2,241.47,4.95,236.52,133.31,103.21,230.71,2025,2025-06,Q2
ORD-004884,2025-06-08,Core,UAE,Online,Mid-Market,6,286.5,5.03,281.47,155.11,126.36,260.66,2025,2025-06,Q2
ORD-004885,2025-06-27,Core,UAE,Online,SMB,5,205.98,9.56,196.42,101.31,95.11,190.21,2025,2025-06,Q2
ORD-004886,2025-01-22,Enterprise,Germany,Direct,Enterprise,3,728.72,45.94,682.78,340.53,342.25,750.99,2025,2025-01,Q1
ORD-004887,2025-06-21,Premium,UAE,Online,Enterprise,6,729.27,25.85,703.42,450.24,253.18,632.98,2025,2025-06,Q2
ORD-004888,2025-02-03,Premium,India,Direct,Enterprise,2,246.59,5.68,240.91,130.46,110.45,261.05,2025,2025-02,Q1
ORD-004889,2026-04-06,Plus,UK,Partner,Mid-Market,1,71.18,0.54,70.64,44.19,26.45,68.55,2026,2026-04,Q2
ORD-004890,2025-07-11,Plus,UK,Direct,Mid-Market,1,73.7,0.82,72.88,41.63,31.25,77.65,2025,2025-07,Q3
ORD-004891,2026-01-12,Core,US,Partner,SMB,2,92.27,4.92,87.35,45.87,41.48,76.94,2026,2026-01,Q1
ORD-004892,2026-04-12,Plus,US,Partner,SMB,3,219.61,4.75,214.86,94.83,120.03,228.34,2026,2026-04,Q2
ORD-004893,2025-03-17,Premium,UAE,Online,Mid-Market,2,263.78,0.28,263.5,114.32,149.18,240.33,2025,2025-03,Q1
ORD-004894,2025-05-18,Plus,UAE,Online,Mid-Market,5,344.38,20.0,324.38,203.52,120.86,360.31,2025,2025-05,Q2
ORD-004895,2025-02-18,Plus,UK,Direct,SMB,2,148.29,7.7,140.59,88.0,52.59,158.97,2025,2025-02,Q1
ORD-004896,2025-04-18,Plus,UK,Online,SMB,8,639.84,10.44,629.4,350.0,279.4,715.27,2025,2025-04,Q2
ORD-004897,2026-05-30,Plus,UK,Online,SMB,2,152.66,12.72,139.94,91.39,48.55,129.69,2026,2026-05,Q2
ORD-004898,2026-03-22,Enterprise,India,Online,Mid-Market,2,436.92,17.11,419.81,277.16,142.65,385.76,2026,2026-03,Q1
ORD-004899,2026-02-04,Premium,Germany,Online,Enterprise,1,109.91,2.1,107.81,52.36,55.45,113.94,2026,2026-02,Q1
ORD-004900,2025-06-15,Plus,India,Direct,SMB,1,81.66,2.83,78.83,33.31,45.52,86.27,2025,2025-06,Q2
ORD-004901,2025-08-27,Plus,India,Online,SMB,1,80.26,4.14,76.12,32.18,43.94,83.6,2025,2025-08,Q3
ORD-004902,2025-01-10,Core,India,Online,Mid-Market,1,43.87,0.94,42.93,24.08,18.85,43.74,2025,2025-01,Q1
ORD-004903,2025-07-18,Core,UK,Partner,SMB,4,170.15,4.95,165.2,75.03,90.17,171.03,2025,2025-07,Q3
ORD-004904,2026-07-02,Core,UK,Online,SMB,2,97.61,3.19,94.42,47.37,47.05,92.13,2026,2026-07,Q3
ORD-004905,2026-05-22,Core,UAE,Online,SMB,3,130.78,2.06,128.72,81.07,47.65,124.08,2026,2026-05,Q2
ORD-004906,2025-08-20,Enterprise,UK,Direct,SMB,3,735.57,51.14,684.43,381.81,302.62,633.61,2025,2025-08,Q3
ORD-004907,2026-07-17,Premium,India,Online,Enterprise,4,460.75,14.25,446.5,288.96,157.54,394.57,2026,2026-07,Q3
ORD-004908,2025-07-21,Enterprise,UK,Online,Enterprise,1,247.32,1.63,245.69,106.29,139.4,245.99,2025,2025-07,Q3
ORD-004909,2026-02-09,Plus,UAE,Partner,Enterprise,5,350.03,9.09,340.94,205.05,135.89,346.59,2026,2026-02,Q1
ORD-004910,2026-05-14,Core,UK,Online,Mid-Market,5,204.36,8.89,195.47,92.2,103.27,182.4,2026,2026-05,Q2
ORD-004911,2026-02-04,Enterprise,UK,Direct,Enterprise,1,260.16,15.46,244.7,136.5,108.2,234.57,2026,2026-02,Q1
ORD-004912,2025-02-13,Premium,UK,Online,Mid-Market,2,229.53,3.23,226.3,98.59,127.71,252.69,2025,2025-02,Q1
ORD-004913,2025-06-06,Premium,UK,Direct,Enterprise,3,363.3,3.21,360.09,195.18,164.91,371.98,2025,2025-06,Q2
ORD-004914,2025-08-02,Plus,UAE,Online,Mid-Market,3,240.16,3.45,236.71,143.34,93.37,261.73,2025,2025-08,Q3
ORD-004915,2026-02-07,Premium,India,Partner,Enterprise,3,344.31,25.64,318.67,208.2,110.47,315.88,2026,2026-02,Q1
ORD-004916,2025-06-30,Enterprise,Germany,Partner,Mid-Market,2,442.43,16.65,425.78,271.66,154.12,467.14,2025,2025-06,Q2
ORD-004917,2025-10-12,Premium,UK,Direct,SMB,2,247.33,5.83,241.5,108.65,132.85,225.15,2025,2025-10,Q4
ORD-004918,2026-03-30,Core,India,Online,Mid-Market,3,140.81,10.86,129.95,57.51,72.44,118.92,2026,2026-03,Q1
ORD-004919,2026-03-17,Enterprise,UAE,Direct,SMB,3,758.72,3.86,754.86,451.63,303.23,677.53,2026,2026-03,Q1
