order_id,date_key,product_key,region_key,channel_key,segment_key,units,gross_sales_gbp,discount_gbp,revenue_gbp,cogs_gbp,gross_profit_gbp,revenue_target_gbp
ORD-005160,20251229,1,2,1,3,2,84.51,4.82,79.69,44.16,35.53,84.37
ORD-005161,20260427,1,3,1,2,3,146.3,5.94,140.36,92.46,47.9,149.39
ORD-005162,20250729,3,4,1,1,3,219.81,1.53,218.28,122.2,96.08,209.83
ORD-005163,20260723,2,4,2,2,3,715.52,41.0,674.52,313.74,360.78,595.28
ORD-005164,20250526,2,5,1,2,3,766.42,36.94,729.48,386.12,343.36,762.31
ORD-005165,20260121,3,2,3,3,3,229.69,8.29,221.4,105.07,116.33,238.05
ORD-005166,20260427,3,2,1,3,2,137.88,5.63,132.25,69.76,62.49,150.42
ORD-005167,20250128,3,4,1,2,3,241.16,26.17,214.99,111.95,103.04,211.24
ORD-005168,20250714,1,2,3,2,1,40.7,2.63,38.07,21.2,16.87,37.26
ORD-005169,20260611,2,3,2,2,4,886.23,34.1,852.13,517.54,334.59,812.93
ORD-005170,20251223,3,5,2,1,3,242.28,19.18,223.1,112.98,110.12,213.87
ORD-005171,20250306,1,1,2,1,4,169.89,0.35,169.54,88.9,80.64,190.14
ORD-005172,20250120,1,5,2,3,1,48.1,1.3,46.8,21.12,25.68,48.73
ORD-005173,20250129,2,4,1,3,2,482.07,7.57,474.5,289.18,185.32,470.66
ORD-005174,20260716,4,4,2,2,4,477.61,13.04,464.57,221.55,243.02,481.12
ORD-005175,20250123,2,4,2,3,2,440.99,4.07,436.92,232.92,204.0,444.24
ORD-005176,20250727,2,1,1,2,2,477.92,3.53,474.39,289.8,184.59,494.17
ORD-005177,20260204,3,3,3,3,2,140.38,0.4,139.98,66.03,73.95,138.78
ORD-005178,20260417,4,5,2,3,1,124.08,1.97,122.11,61.1,61.01,125.88
ORD-005179,20250223,4,2,2,3,7,807.2,11.61,795.59,337.24,458.35,821.28
ORD-005180,20250416,1,3,2,2,2,81.94,1.62,80.32,35.92,44.4,86.54
ORD-005181,20250401,1,4,1,1,1,44.35,2.13,42.22,23.7,18.52,38.53
ORD-005182,20260328,3,5,2,2,2,136.4,5.65,130.75,64.68,66.07,117.89
ORD-005183,20260115,4,4,2,3,2,248.17,14.68,233.49,139.78,93.71,212.02
ORD-005184,20250616,1,2,1,3,5,236.41,14.17,222.24,101.25,120.99,248.7
ORD-005185,20260523,4,5,1,3,5,555.5,2.15,553.35,347.91,205.44,543.79
ORD-005186,20260509,4,5,1,2,6,687.31,21.29,666.02,435.76,230.26,658.82
ORD-005187,20250530,3,3,2,3,1,77.59,6.66,70.93,32.9,38.03,80.57
ORD-005188,20250904,1,4,3,2,4,194.78,2.0,192.78,118.34,74.44,172.23
ORD-005189,20251129,1,5,3,3,1,41.7,3.72,37.98,24.74,13.24,38.56
ORD-005190,20250212,4,4,1,3,4,447.82,2.44,445.38,214.41,230.97,468.56
ORD-005191,20251030,3,1,1,2,1,75.95,2.68,73.27,46.16,27.11,69.89
ORD-005192,20260704,1,1,3,3,2,82.55,1.7,80.85,37.7,43.15,78.61
ORD-005193,20260316,3,4,3,3,3,214.46,14.32,200.14,103.86,96.28,204.71
ORD-005194,20251205,4,4,1,3,1,123.05,7.88,115.17,65.08,50.09,119.16
ORD-005195,20250621,1,1,1,2,3,123.12,4.23,118.89,57.61,61.28,135.24
ORD-005196,20260713,4,3,2,3,3,330.74,36.79,293.95,179.04,114.91,304.93
ORD-005197,20251012,1,5,2,3,2,85.34,7.2,78.14,40.57,37.57,82.14
ORD-005198,20250921,1,2,2,3,1,41.46,3.04,38.42,20.54,17.88,37.86
ORD-005199,20251104,2,5,1,3,3,764.37,48.97,715.4,338.72,376.68,733.44
ORD-005200,20250301,1,5,2,3,1,46.24,3.04,43.2,18.91,24.29,46.94
ORD-005201,20250305,4,2,2,2,6,672.4,7.6,664.8,403.7,261.1,637.39
ORD-005202,20260430,1,5,2,1,5,242.01,1.11,240.9,145.33,95.57,272.9
ORD-005203,20250708,1,4,3,2,3,145.69,2.77,142.92,70.25,72.67,140.75
ORD-005204,20260507,3,2,2,1,1,79.39,3.86,75.53,36.94,38.59,73.19
ORD-005205,20260106,4,1,1,3,2,256.62,5.22,251.4,116.09,135.31,251.31
ORD-005206,20250705,1,5,2,3,3,135.72,25.66,110.06,53.41,56.65,105.9
ORD-005207,20260120,4,4,1,1,2,246.39,15.39,231.0,101.54,129.46,257.14
ORD-005208,20251103,3,5,1,3,3,241.4,12.24,229.16,102.8,126.36,245.23
ORD-005209,20251012,4,5,3,2,5,578.38,1.65,576.73,296.44,280.29,529.36
ORD-005210,20250225,2,2,3,2,1,235.6,23.24,212.36,134.36,78.0,204.19
ORD-005211,20251126,3,2,1,3,5,364.85,23.3,341.55,168.94,172.61,351.95
ORD-005212,20260427,1,1,2,2,2,82.89,3.42,79.47,42.87,36.6,89.88
ORD-005213,20260731,3,2,2,3,1,76.72,0.53,76.19,36.89,39.3,67.52
ORD-005214,20251231,2,2,2,3,1,234.13,37.97,196.16,113.98,82.18,191.23
ORD-005215,20251203,2,2,3,2,2,449.43,5.91,443.52,249.76,193.76,447.8
ORD-005216,20260206,4,5,1,3,2,259.24,18.78,240.46,128.05,112.41,228.2
ORD-005217,20250417,3,1,2,3,1,75.81,2.75,73.06,40.71,32.35,66.69
ORD-005218,20250424,3,2,2,1,3,205.51,11.62,193.89,126.5,67.39,191.25
ORD-005219,20251115,3,4,1,2,10,684.16,11.04,673.12,345.56,327.56,592.51
ORD-005220,20250824,1,1,3,1,3,126.78,7.81,118.97,77.28,41.69,105.56
ORD-005221,20250208,1,3,2,3,2,92.28,0.91,91.37,43.4,47.97,95.14
ORD-005222,20250620,1,2,2,1,1,46.35,1.29,45.06,22.34,22.72,46.91
ORD-005223,20260322,1,4,1,3,3,125.88,8.69,117.19,64.13,53.06,106.11
ORD-005224,20260310,1,4,2,3,2,87.69,8.31,79.38,46.99,32.39,83.84
ORD-005225,20250804,1,1,1,1,4,166.24,10.01,156.23,86.59,69.64,170.76
ORD-005226,20250310,4,5,3,1,4,467.31,20.59,446.72,202.56,244.16,458.65
ORD-005227,20251231,3,1,1,3,2,150.58,4.46,146.12,73.64,72.48,145.38
ORD-005228,20250719,3,2,2,2,2,142.69,0.86,141.83,70.97,70.86,154.15
ORD-005229,20250220,3,4,2,3,2,145.73,6.48,139.25,86.16,53.09,156.03
ORD-005230,20250710,1,3,1,3,5,237.18,12.69,224.49,141.2,83.29,237.67
ORD-005231,20250426,2,4,2,3,6,1386.77,7.65,1379.12,734.29,644.83,1485.57
ORD-005232,20251204,2,1,1,3,2,509.07,29.33,479.74,299.76,179.98,464.24
ORD-005233,20250725,1,4,1,3,2,85.49,2.82,82.67,47.36,35.31,87.88
ORD-005234,20260517,3,2,2,2,8,644.9,44.45,600.45,385.95,214.5,634.63
ORD-005235,20260626,3,2,2,1,1,76.74,1.79,74.95,33.79,41.16,68.85
ORD-005236,20250516,3,1,1,1,1,78.09,0.68,77.41,37.61,39.8,76.03
ORD-005237,20251022,4,4,2,1,1,123.5,0.13,123.37,60.74,62.63,132.04
ORD-005238,20250818,1,2,2,1,2,82.13,4.86,77.27,50.78,26.49,84.0
ORD-005239,20251221,1,5,3,3,3,125.79,5.66,120.13,55.14,64.99,117.15
ORD-005240,20251002,3,2,1,1,2,139.44,6.76,132.68,57.23,75.45,137.72
ORD-005241,20251012,1,4,2,2,3,137.82,9.03,128.79,55.9,72.89,122.29
ORD-005242,20260622,4,4,1,2,1,130.82,2.3,128.52,65.54,62.98,132.71
ORD-005243,20260219,2,4,1,2,3,746.26,7.67,738.59,423.84,314.75,786.27
ORD-005244,20250912,4,4,2,2,2,216.1,0.13,215.97,107.84,108.13,213.77
ORD-005245,20250410,3,4,1,2,2,145.11,3.58,141.53,78.43,63.1,133.71
ORD-005246,20250727,1,2,3,2,1,47.14,2.89,44.25,21.24,23.01,45.33
ORD-005247,20250313,2,3,1,2,2,449.37,9.7,439.67,189.9,249.77,480.85
ORD-005248,20250814,1,1,1,3,3,138.06,14.24,123.82,71.84,51.98,127.67
ORD-005249,20250614,3,3,3,3,3,245.05,3.12,241.93,115.09,126.84,231.51
ORD-005250,20250908,1,4,2,3,1,46.12,1.85,44.27,23.68,20.59,41.16
ORD-005251,20250222,4,4,2,3,2,233.35,3.71,229.64,150.85,78.79,249.89
ORD-005252,20260102,2,4,1,1,6,1493.62,20.41,1473.21,671.24,801.97,1323.79
ORD-005253,20250616,1,4,1,3,2,92.76,3.02,89.74,55.97,33.77,86.48
ORD-005254,20250705,4,4,2,2,3,325.48,7.03,318.45,202.24,116.21,286.54
ORD-005255,20260216,4,5,1,3,5,581.1,12.45,568.65,294.98,273.67,627.76
ORD-005256,20251224,1,4,1,3,3,145.15,15.27,129.88,76.93,52.95,146.33
ORD-005257,20250903,4,1,1,3,5,612.39,12.04,600.35,257.03,343.32,579.66
ORD-005258,20251214,4,4,1,3,4,461.89,50.14,411.75,225.89,185.86,436.02
ORD-005259,20250303,2,3,2,3,4,976.89,45.46,931.43,483.61,447.82,930.47
ORD-005260,20250812,3,1,1,1,6,460.64,0.93,459.71,219.58,240.13,464.76
ORD-005261,20251027,2,1,3,3,3,656.69,31.5,625.19,321.24,303.95,637.33
ORD-005262,20250329,4,4,1,3,2,231.34,13.42,217.92,94.32,123.6,194.72
ORD-005263,20250619,1,4,1,2,3,125.89,5.44,120.45,63.55,56.9,135.4
ORD-005264,20260608,1,5,1,2,1,41.69,1.65,40.04,24.99,15.05,35.3
ORD-005265,20260203,3,5,2,2,1,76.25,2.89,73.36,46.67,26.69,81.78
ORD-005266,20250501,4,2,2,3,1,109.48,8.05,101.43,67.54,33.89,97.69
ORD-005267,20251120,1,2,3,1,2,95.49,5.85,89.64,45.31,44.33,89.07
ORD-005268,20251018,3,2,2,3,1,82.26,0.58,81.68,46.31,35.37,73.91
ORD-005269,20260323,3,2,2,3,1,80.05,3.9,76.15,36.58,39.57,71.12
ORD-005270,20250724,1,4,1,3,2,81.93,3.71,78.22,36.32,41.9,86.98
ORD-005271,20260712,1,3,1,2,3,144.83,2.02,142.81,70.74,72.07,134.38
ORD-005272,20260404,1,5,1,3,4,184.13,2.09,182.04,87.51,94.53,166.55
ORD-005273,20250811,3,5,1,3,2,164.53,0.85,163.68,69.78,93.9,148.69
ORD-005274,20250913,4,4,1,2,3,341.57,18.13,323.44,199.68,123.76,308.45
ORD-005275,20251209,2,1,3,3,3,657.55,0.74,656.81,372.68,284.13,698.09
ORD-005276,20250211,4,1,2,2,4,463.72,45.49,418.23,211.18,207.05,408.93
ORD-005277,20250205,3,1,1,3,1,82.47,3.71,78.76,37.65,41.11,87.18
ORD-005278,20250626,4,5,1,3,5,608.7,14.96,593.74,355.78,237.96,612.17
ORD-005279,20260714,3,2,3,2,6,419.83,2.75,417.08,221.05,196.03,411.52
ORD-005280,20251020,3,1,3,2,3,206.61,13.37,193.24,111.27,81.97,207.95
ORD-005281,20250305,1,5,3,1,3,127.25,2.03,125.22,78.38,46.84,126.74
ORD-005282,20260125,3,4,2,1,2,154.78,2.36,152.42,70.31,82.11,156.31
ORD-005283,20250109,2,2,2,2,1,250.81,17.78,233.03,111.12,121.91,253.86
ORD-005284,20260726,1,1,3,3,4,190.27,2.62,187.65,115.52,72.13,206.88
ORD-005285,20250212,2,2,3,1,3,776.34,17.94,758.4,377.09,381.31,737.79
ORD-005286,20251218,1,2,3,2,2,82.57,2.18,80.39,35.32,45.07,76.45
ORD-005287,20260413,3,3,1,3,1,80.89,4.67,76.22,36.29,39.93,85.56
ORD-005288,20251013,1,3,2,1,5,236.93,4.45,232.48,103.94,128.54,213.76
ORD-005289,20260110,1,4,3,3,2,86.94,2.32,84.62,47.95,36.67,86.72
ORD-005290,20260330,4,2,3,3,1,123.97,4.16,119.81,55.73,64.08,132.5
ORD-005291,20250625,4,4,1,3,4,468.69,24.49,444.2,258.96,185.24,427.54
ORD-005292,20250901,4,5,1,2,5,561.64,5.95,555.69,250.03,305.66,522.24
ORD-005293,20260630,1,5,3,3,2,92.59,5.68,86.91,49.9,37.01,97.21
ORD-005294,20250621,4,1,1,2,5,556.71,21.91,534.8,272.39,262.41,581.76
ORD-005295,20260524,3,5,3,1,4,309.09,2.37,306.72,199.25,107.47,295.09
ORD-005296,20250716,3,2,1,1,1,76.15,4.6,71.55,37.26,34.29,80.4
ORD-005297,20260125,2,4,1,2,7,1699.53,34.83,1664.7,800.14,864.56,1601.65
ORD-005298,20260513,2,5,1,2,8,1954.97,69.24,1885.73,1181.19,704.54,2088.3
ORD-005299,20250723,3,2,2,1,6,461.02,19.84,441.18,223.44,217.74,480.93
ORD-005300,20251223,1,4,1,2,2,96.74,1.09,95.65,44.05,51.6,102.26
ORD-005301,20250701,2,4,3,3,5,1125.02,12.55,1112.47,536.45,576.02,1176.6
ORD-005302,20250410,2,1,3,1,2,456.5,17.61,438.89,207.13,231.76,390.12
ORD-005303,20251222,4,2,1,3,2,238.69,4.67,234.02,130.55,103.47,237.4
ORD-005304,20250917,1,3,2,3,3,139.26,5.9,133.36,75.78,57.58,120.63
ORD-005305,20260531,4,4,1,1,1,118.57,12.63,105.94,68.23,37.71,116.28
ORD-005306,20250210,1,1,1,3,2,98.27,0.29,97.98,53.63,44.35,86.74
ORD-005307,20250505,2,4,1,2,16,4223.38,95.03,4128.35,2058.73,2069.62,3873.6
ORD-005308,20260524,1,3,3,3,1,42.04,3.67,38.37,21.87,16.5,38.21
ORD-005309,20260630,4,5,1,1,2,216.27,2.12,214.15,91.59,122.56,196.93
ORD-005310,20260623,1,3,1,2,2,81.4,3.21,78.19,46.72,31.47,69.1
ORD-005311,20260630,4,4,2,3,6,753.4,38.92,714.48,315.68,398.8,800.33
ORD-005312,20260605,3,1,2,3,2,163.42,3.64,159.78,86.28,73.5,169.15
ORD-005313,20260327,1,4,3,2,3,148.25,13.0,135.25,86.93,48.32,153.38
ORD-005314,20250629,3,2,1,3,2,155.64,0.69,154.95,98.54,56.41,175.31
ORD-005315,20250612,1,2,1,1,1,41.72,2.83,38.89,17.89,21.0,37.03
ORD-005316,20250902,3,4,1,2,4,276.69,0.15,276.54,142.75,133.79,255.78
ORD-005317,20260204,4,4,1,3,2,258.47,1.91,256.56,133.61,122.95,282.09
ORD-005318,20250310,1,3,1,3,2,84.23,3.26,80.97,47.87,33.1,71.32
ORD-005319,20250908,3,2,2,2,3,206.22,1.62,204.6,101.3,103.3,191.59
ORD-005320,20250328,4,1,2,2,1,120.95,4.95,116.0,60.02,55.98,102.29
ORD-005321,20260214,3,1,3,3,1,81.02,8.96,72.06,43.8,28.26,76.78
ORD-005322,20250316,4,2,3,2,5,632.82,4.7,628.12,409.39,218.73,650.23
ORD-005323,20251011,1,5,3,2,2,96.84,2.33,94.51,41.0,53.51,88.03
ORD-005324,20260719,4,5,3,3,5,643.01,14.83,628.18,308.26,319.92,681.01
ORD-005325,20250909,3,4,2,2,2,135.47,18.57,116.9,72.4,44.5,116.8
ORD-005326,20250518,4,3,1,3,2,243.41,9.45,233.96,127.85,106.11,227.23
ORD-005327,20251104,1,4,2,2,1,49.49,1.72,47.77,29.57,18.2,47.01
ORD-005328,20250115,1,4,1,2,2,81.26,9.97,71.29,34.21,37.08,79.26
ORD-005329,20250604,3,5,2,1,2,145.28,7.03,138.25,68.74,69.51,146.68
ORD-005330,20251002,3,5,3,3,1,76.38,4.61,71.77,33.72,38.05,78.97
ORD-005331,20250922,4,3,3,1,2,219.76,8.44,211.32,106.68,104.64,234.95
ORD-005332,20260510,3,1,1,2,7,501.26,33.75,467.51,235.1,232.41,524.43
ORD-005333,20260531,3,3,1,3,1,70.84,11.26,59.58,38.03,21.55,61.09
ORD-005334,20260527,2,1,1,1,3,655.5,69.07,586.43,352.86,233.57,547.32
ORD-005335,20250523,1,4,1,2,1,44.71,0.32,44.39,29.18,15.21,41.36
ORD-005336,20250403,3,4,3,3,3,246.96,6.67,240.29,116.79,123.5,211.81
ORD-005337,20260518,4,4,3,2,6,693.72,23.2,670.52,313.78,356.74,744.24
ORD-005338,20250204,4,1,3,2,5,630.19,5.0,625.19,287.76,337.43,701.03
ORD-005339,20260710,4,2,1,3,3,386.02,52.55,333.47,174.11,159.36,368.73
ORD-005340,20250106,1,1,1,3,4,171.49,3.07,168.42,107.39,61.03,186.85
ORD-005341,20250525,3,4,3,3,3,205.18,20.9,184.28,98.87,85.41,203.14
ORD-005342,20251122,4,4,3,3,1,128.29,8.77,119.52,70.41,49.11,129.53
ORD-005343,20250212,3,4,2,1,1,71.86,1.03,70.83,38.06,32.77,77.01
ORD-005344,20250828,1,4,2,2,3,143.09,19.22,123.87,75.99,47.88,119.71
ORD-005345,20260720,3,4,1,3,1,72.35,1.07,71.28,38.49,32.79,77.57
ORD-005346,20250630,3,2,1,3,1,80.32,5.13,75.19,43.82,31.37,84.71
ORD-005347,20260521,2,2,3,1,3,702.36,14.98,687.38,316.75,370.63,608.72
ORD-005348,20250412,4,5,1,2,1,125.84,12.13,113.71,59.64,54.07,117.65
ORD-005349,20250426,1,2,3,2,3,138.36,3.55,134.81,69.91,64.9,137.24
ORD-005350,20260217,1,5,1,3,3,135.36,1.14,134.22,57.4,76.82,142.4
ORD-005351,20250915,4,5,1,2,1,113.95,4.85,109.1,57.77,51.33,122.26
ORD-005352,20260108,4,4,1,2,7,844.55,35.95,808.6,482.78,325.82,802.22
ORD-005353,20250516,4,2,3,1,9,1037.21,30.01,1007.2,460.57,546.63,968.26
ORD-005354,20260123,1,4,1,1,4,165.49,5.68,159.81,93.04,66.77,167.43
ORD-005355,20250609,3,5,2,2,4,288.5,16.49,272.01,128.0,144.01,262.63
ORD-005356,20250502,1,5,3,2,1,44.65,3.02,41.63,22.51,19.12,39.99
ORD-005357,20250203,1,5,1,3,5,234.91,9.7,225.21,116.38,108.83,230.64
ORD-005358,20260531,4,1,1,2,5,542.01,39.87,502.14,252.96,249.18,558.18
ORD-005359,20260621,1,4,3,2,4,184.88,11.37,173.51,79.16,94.35,160.44
ORD-005360,20250314,2,4,2,1,2,450.74,7.42,443.32,249.61,193.71,450.2
ORD-005361,20250904,1,4,3,2,2,98.11,5.72,92.39,55.97,36.42,98.21
ORD-005362,20260307,2,1,2,1,2,526.33,91.07,435.26,210.35,224.91,453.5
ORD-005363,20250923,4,4,2,3,6,724.98,72.33,652.65,288.82,363.83,633.34
ORD-005364,20250818,4,5,2,2,1,114.29,3.81,110.48,52.45,58.03,107.55
ORD-005365,20260212,3,3,3,3,3,237.13,1.98,235.15,138.98,96.17,267.56
ORD-005366,20250110,3,4,1,1,2,150.65,16.61,134.04,77.1,56.94,147.19
ORD-005367,20260211,1,5,1,3,2,87.96,2.22,85.74,42.57,43.17,87.07
ORD-005368,20260405,4,5,1,3,3,338.56,6.95,331.61,175.74,155.87,348.68
ORD-005369,20250502,1,2,1,2,3,123.47,2.23,121.24,57.39,63.85,108.25
ORD-005370,20250319,4,2,2,3,4,441.81,8.1,433.71,265.97,167.74,411.67
ORD-005371,20250722,4,4,1,3,4,499.46,11.83,487.63,299.67,187.96,476.18
ORD-005372,20251113,1,4,1,3,3,139.87,12.92,126.95,82.77,44.18,128.27
ORD-005373,20250701,2,2,2,3,3,714.5,25.27,689.23,431.27,257.96,723.26
ORD-005374,20260117,1,2,1,2,5,209.49,22.11,187.38,79.49,107.89,203.25
ORD-005375,20260411,3,2,3,1,1,69.55,3.18,66.37,37.16,29.21,70.55
ORD-005376,20250220,4,3,1,3,2,249.87,23.48,226.39,118.22,108.17,252.95
ORD-005377,20251008,2,5,2,3,2,513.38,41.74,471.64,260.55,211.09,473.83
ORD-005378,20251224,4,2,3,1,2,243.66,6.26,237.4,109.96,127.44,221.77
ORD-005379,20251110,3,4,2,3,2,142.52,4.27,138.25,79.87,58.38,130.23
ORD-005380,20251212,2,4,1,3,2,440.33,8.17,432.16,268.98,163.18,478.37
ORD-005381,20250426,2,1,2,3,3,691.73,30.56,661.17,350.76,310.41,584.82
ORD-005382,20250226,2,2,2,2,4,891.05,22.98,868.07,577.68,290.39,796.9
ORD-005383,20251012,1,2,2,2,7,310.95,11.41,299.54,129.06,170.48,316.13
ORD-005384,20250803,4,1,2,2,3,352.56,2.8,349.76,164.59,185.17,356.81
ORD-005385,20250318,4,5,2,2,3,377.69,18.95,358.74,163.39,195.35,344.76
ORD-005386,20250210,1,5,3,2,1,46.56,0.36,46.2,24.71,21.49,47.52
ORD-005387,20260117,2,1,2,1,2,449.0,29.4,419.6,223.29,196.31,442.96
ORD-005388,20250902,1,2,3,2,4,195.35,6.71,188.64,104.34,84.3,209.31
ORD-005389,20260607,4,4,2,3,5,598.34,28.44,569.9,305.88,264.02,635.8
ORD-005390,20260627,1,2,3,2,8,370.51,7.76,362.75,224.35,138.4,383.36
ORD-005391,20250815,3,2,1,3,3,213.51,8.94,204.57,96.64,107.93,181.52
ORD-005392,20251129,4,4,3,1,2,225.29,12.95,212.34,129.21,83.13,215.9
ORD-005393,20260122,4,5,1,2,6,648.49,13.81,634.68,375.48,259.2,571.71
ORD-005394,20250131,4,2,1,2,9,1110.25,21.74,1088.51,463.55,624.96,1108.48
ORD-005395,20251028,1,1,1,2,3,140.72,0.24,140.48,84.48,56.0,132.77
ORD-005396,20250306,1,3,3,2,4,197.45,2.55,194.9,106.78,88.12,175.4
ORD-005397,20260329,3,3,3,3,5,338.82,2.21,336.61,156.53,180.08,355.62
ORD-005398,20251209,4,5,1,1,3,325.64,19.25,306.39,198.76,107.63,273.33
ORD-005399,20250802,1,5,3,2,3,126.84,7.07,119.77,74.56,45.21,116.0
ORD-005400,20260331,3,4,2,3,5,393.63,5.61,388.02,177.51,210.51,388.24
ORD-005401,20260628,2,3,1,3,4,882.44,7.52,874.92,397.25,477.67,785.98
ORD-005402,20260413,2,1,2,2,2,458.46,22.77,435.69,225.82,209.87,485.98
ORD-005403,20260505,1,5,2,3,11,521.61,30.43,491.18,228.86,262.32,537.39
ORD-005404,20260323,2,3,1,2,2,482.18,0.87,481.31,276.84,204.47,537.47
ORD-005405,20251207,2,2,1,1,7,1837.53,133.52,1704.01,894.47,809.54,1515.23
ORD-005406,20250608,1,5,1,3,3,128.11,1.02,127.09,63.17,63.92,129.38
ORD-005407,20250124,3,2,1,3,7,473.38,21.1,452.28,275.11,177.17,456.72
ORD-005408,20260216,3,2,2,3,4,277.88,26.01,251.87,130.81,121.06,266.64
ORD-005409,20250113,4,4,1,1,1,125.9,8.66,117.24,58.45,58.79,111.79
ORD-005410,20250812,3,4,1,3,3,208.3,13.36,194.94,122.81,72.13,219.95
ORD-005411,20251110,3,5,3,1,1,75.38,4.06,71.32,41.16,30.16,71.49
ORD-005412,20250902,3,2,1,2,1,82.3,1.85,80.45,51.79,28.66,76.99
ORD-005413,20260222,4,1,1,2,3,384.87,5.56,379.31,243.83,135.48,355.15
ORD-005414,20250911,3,2,3,3,2,161.53,3.9,157.63,92.99,64.64,167.96
ORD-005415,20250411,1,5,3,2,1,49.23,1.54,47.69,22.38,25.31,53.96
ORD-005416,20250510,1,2,2,3,1,42.86,1.82,41.04,19.69,21.35,38.95
ORD-005417,20250702,1,3,1,2,3,144.58,0.95,143.63,78.81,64.82,153.97
ORD-005418,20250328,4,5,2,3,2,258.72,10.18,248.54,160.98,87.56,231.9
ORD-005419,20260303,3,5,2,1,1,70.69,5.14,65.55,34.08,31.47,66.2
ORD-005420,20250419,4,4,1,1,2,247.26,10.6,236.66,112.68,123.98,266.23
ORD-005421,20251105,4,1,2,3,4,468.36,1.61,466.75,199.73,267.02,511.19
ORD-005422,20260322,2,1,1,1,4,909.85,19.51,890.34,534.02,356.32,890.9
ORD-005423,20250809,1,5,1,1,1,42.74,1.45,41.29,23.99,17.3,37.91
ORD-005424,20250414,1,2,1,1,1,44.6,2.33,42.27,22.88,19.39,46.02
ORD-005425,20260406,4,4,2,2,2,233.03,0.75,232.28,105.77,126.51,264.12
ORD-005426,20250308,1,2,1,3,1,41.16,0.22,40.94,24.93,16.01,36.89
ORD-005427,20250122,3,4,3,2,2,158.65,8.82,149.83,91.3,58.53,143.22
ORD-005428,20260503,3,3,1,1,1,67.86,5.39,62.47,40.87,21.6,69.47
ORD-005429,20260102,4,3,3,2,7,823.16,55.22,767.94,374.54,393.4,737.2
ORD-005430,20250610,2,2,1,3,3,663.44,39.57,623.87,320.91,302.96,595.17
ORD-005431,20260617,4,2,2,2,2,255.62,8.33,247.29,130.65,116.64,239.59
ORD-005432,20260703,4,3,3,3,1,111.97,7.07,104.9,61.56,43.34,117.06
ORD-005433,20250715,1,5,3,1,2,81.24,5.72,75.52,40.37,35.15,84.21
ORD-005434,20260302,4,4,1,3,1,132.0,5.87,126.13,72.73,53.4,143.39
ORD-005435,20260227,3,2,2,3,4,288.26,10.83,277.43,144.2,133.23,246.27
ORD-005436,20251211,3,1,2,3,2,161.04,4.37,156.67,80.46,76.21,158.59
ORD-005437,20251106,3,5,1,3,1,80.51,2.02,78.49,45.33,33.16,69.19
ORD-005438,20260720,2,2,2,3,1,248.19,15.14,233.05,102.97,130.08,210.95
ORD-005439,20251216,1,4,2,3,3,146.25,1.17,145.08,71.88,73.2,141.41
ORD-005440,20250718,3,4,3,1,14,1009.07,97.55,911.52,388.74,522.78,1005.57
ORD-005441,20250630,2,1,1,1,5,1205.76,77.95,1127.81,715.52,412.29,1080.36
ORD-005442,20260729,1,4,2,3,2,93.92,4.89,89.03,45.43,43.6,96.94
ORD-005443,20260216,2,2,3,2,6,1577.62,33.91,1543.71,933.37,610.34,1361.19
ORD-005444,20250905,3,4,1,2,4,298.24,11.86,286.38,181.15,105.23,281.48
ORD-005445,20250911,2,4,3,2,2,438.71,3.74,434.97,252.73,182.24,481.19
ORD-005446,20250722,1,1,2,2,4,191.85,1.85,190.0,90.42,99.58,187.4
ORD-005447,20250805,2,4,1,1,4,869.72,0.05,869.67,475.46,394.21,790.66
ORD-005448,20250314,1,4,2,2,5,230.02,6.96,223.06,145.02,78.04,224.04
ORD-005449,20260424,1,4,1,3,2,95.82,4.77,91.05,44.82,46.23,97.93
ORD-005450,20250830,1,5,1,3,2,96.9,2.95,93.95,55.26,38.69,86.25
ORD-005451,20250228,2,1,2,3,3,711.34,32.57,678.77,416.23,262.54,656.61
ORD-005452,20250904,4,4,3,3,6,768.86,35.41,733.45,424.16,309.29,713.59
ORD-005453,20250310,3,2,3,3,4,286.94,28.29,258.65,137.8,120.85,291.25
ORD-005454,20250105,4,3,1,1,1,128.27,0.27,128.0,82.5,45.5,120.76
ORD-005455,20250704,3,1,1,1,1,71.23,2.51,68.72,43.47,25.25,73.69
ORD-005456,20260424,3,3,1,2,4,312.21,19.05,293.16,131.41,161.75,273.6
ORD-005457,20250904,1,4,1,1,1,49.35,2.03,47.32,30.07,17.25,45.52
ORD-005458,20250725,1,1,1,3,3,132.6,2.23,130.37,81.68,48.69,126.67
ORD-005459,20250621,2,4,2,1,4,917.39,66.7,850.69,527.15,323.54,847.58
ORD-005460,20250601,3,5,1,2,4,287.7,18.2,269.5,141.34,128.16,292.82
ORD-005461,20260216,1,2,1,1,2,82.36,7.95,74.41,44.38,30.03,81.87
ORD-005462,20260414,4,3,1,1,1,124.06,3.73,120.33,64.43,55.9,125.79
ORD-005463,20250110,2,3,1,1,1,217.33,21.45,195.88,125.9,69.98,187.14
ORD-005464,20250203,1,4,2,3,2,86.72,8.23,78.49,50.57,27.92,77.46
ORD-005465,20260717,1,2,2,3,1,49.05,1.77,47.28,21.53,25.75,42.65
ORD-005466,20260730,4,2,3,2,1,114.89,16.59,98.3,47.41,50.89,109.0
ORD-005467,20251023,3,1,1,1,6,441.3,41.96,399.34,224.13,175.21,400.21
